,FR1A__PSD_06_location_last.lat,FR1A__PSD_06_location_last.lon,FR1A__Diagnose_01__UH_Timestamp_first.text,FASCAN__ESP_21__ESP_v_Signal_last
77,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
78,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
79,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
80,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
81,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
82,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
83,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
84,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
85,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
86,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
87,48.785250000000005,11.421790000000001,2021-09-30T08:43:25,0.0
88,48.785250000000005,11.421790000000001,2021-09-30T08:43:46,0.0
89,48.785250000000005,11.421790000000001,2021-09-30T08:43:54,0.0
90,48.785250000000005,11.421790000000001,2021-09-30T08:44:04,0.0
91,48.785250000000005,11.421790000000001,2021-09-30T08:44:15,0.0
92,48.785250000000005,11.421790000000001,2021-09-30T08:44:20,0.0
93,48.785250000000005,11.421790000000001,2021-09-30T08:44:29,0.0
94,48.785250000000005,11.421790000000001,2021-09-30T08:44:59,0.0
95,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
96,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
97,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
98,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
99,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
100,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
101,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
102,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
103,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
104,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
105,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
106,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
107,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
108,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
109,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
110,48.785250000000005,11.421790000000001,2021-09-30T08:48:14,0.0
111,48.785140000000006,11.42223,2021-09-30T08:48:51,8.31
112,48.785320000000006,11.421550000000002,2021-09-30T08:49:07,12.120000000000001
113,48.78538,11.421710000000001,2021-09-30T08:49:33,0.15
114,48.78538,11.421710000000001,2021-09-30T08:49:35,0.0
115,48.78538,11.421710000000001,2021-09-30T08:49:43,0.0
116,48.78538,11.421710000000001,2021-09-30T08:49:44,0.0
117,48.78538,11.421710000000001,2021-09-30T08:49:56,0.0
118,48.78538,11.421710000000001,2021-09-30T08:49:58,0.0
119,48.78538,11.421710000000001,2021-09-30T08:50:06,0.0
120,48.78538,11.421710000000001,2021-09-30T08:50:18,0.0
121,48.78538,11.421710000000001,2021-09-30T08:50:25,0.0
122,48.78538,11.421710000000001,2021-09-30T08:50:44,0.0
