"SeqNo";"Type";"DHID";"Parent";"Name";"Latitude";"Longitude";"MunicipalityCode";"Municipality";"DistrictCode";"District";"Condition";"State";"Description";"Authority";"DelfiName";"TariffDHID";"TariffName"
"156";"Q";"de:09161:232:0:2";"de:09161:232";"2";"48,76796";"11,44911";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"157";"S";"de:09161:244";"de:09161:244";"IN, Georg-Heiss-Straße";"48,71897";"11,43053";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"158";"Q";"de:09161:244:0:1";"de:09161:244";"1";"48,71878";"11,43018";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"159";"Q";"de:09161:244:0:10";"de:09161:244";"10";"48,71997";"11,42971";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"160";"Q";"de:09161:244:0:2";"de:09161:244";"2";"48,71926";"11,43059";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"161";"Q";"de:09161:244:0:20";"de:09161:244";"20";"48,72005";"11,42971";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"162";"Q";"de:09161:244:0:3";"de:09161:244";"3";"48,71917";"11,43058";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"163";"Q";"de:09161:244:0:4";"de:09161:244";"4";"48,71858";"11,43112";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"164";"S";"de:09161:259";"de:09161:259";"IN, Grundnerstraße";"48,77922";"11,45456";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"165";"Q";"de:09161:259:0:99";"de:09161:259";"99";"48,77922";"11,45456";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"166";"S";"de:09161:262";"de:09161:262";"IN, Gutenbergstraße";"48,77158";"11,45672";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"167";"Q";"de:09161:262:0:99";"de:09161:262";"99";"48,77158";"11,4567";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"168";"S";"de:09161:266";"de:09161:266";"IN, Hackerstraße";"48,77299";"11,48466";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"169";"Q";"de:09161:266:0:1";"de:09161:266";"1";"48,773";"11,48519";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"170";"Q";"de:09161:266:0:2";"de:09161:266";"2";"48,77293";"11,48418";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"171";"S";"de:09161:281";"de:09161:281";"IN, Hans-Kuhn-Straße";"48,72689";"11,41335";"09161000";"Ingolstadt";"-";"-";"Served";"Unknown";"";"BEG";"-";"-";"-"
"172";"Q";"de:09161:281:0:1";"de:09161:281";"1";"48,72678";"11,41337";"00000000";"-";"-";"-";"Unknown";"Unknown";"1";"BEG";"-";"-";"-"
"173";"Q";"de:09161:281:0:2";"de:09161:281";"2";"48,72696";"11,41334";"00000000";"-";"-";"-";"Unknown";"Unknown";"2";"BEG";"-";"-";"-"
"174";"S";"de:09161:2907";"de:09161:2907";"IN, Existenzgründerzentrum";"48,78207";"11,47492";"09161000";"Ingolstadt";"-";"-";"Served";"Unknown";"";"BEG";"-";"-";"-"
"175";"Q";"de:09161:2907:0:1";"de:09161:2907";"99";"48,78207";"11,47494";"00000000";"-";"-";"-";"Unknown";"Unknown";"99";"BEG";"-";"-";"-"
"176";"S";"de:09161:3";"de:09161:3";"IN, Rosenschwaigstraße";"48,71872";"11,37174";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"177";"Q";"de:09161:3:0:1";"de:09161:3";"1";"48,71869";"11,37174";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"178";"Q";"de:09161:3:0:2";"de:09161:3";"2";"48,71876";"11,37172";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"179";"S";"de:09161:304";"de:09161:304";"IN, Herschelstraße";"48,77567";"11,40158";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"180";"Q";"de:09161:304:0:99";"de:09161:304";"99";"48,77567";"11,4016";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"181";"S";"de:09161:308";"de:09161:308";"IN, Heysestraße";"48,76727";"11,44394";"09161000";"Ingolstadt";"-";"-";"Served";"Unknown";"";"BEG";"-";"-";"-"
"182";"Q";"de:09161:308:0:1";"de:09161:308";"1";"48,76729";"11,4441";"00000000";"-";"-";"-";"Unknown";"Unknown";"1";"BEG";"-";"-";"-"
"183";"Q";"de:09161:308:0:2";"de:09161:308";"2";"48,76723";"11,44377";"00000000";"-";"-";"-";"Unknown";"Unknown";"2";"BEG";"-";"-";"-"
"184";"S";"de:09161:325";"de:09161:325";"IN, Hugo-Wolf-Straße";"48,77269";"11,40986";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"185";"Q";"de:09161:325:0:1";"de:09161:325";"1";"48,77276";"11,40983";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"186";"Q";"de:09161:325:0:2";"de:09161:325";"2";"48,77259";"11,40985";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"187";"S";"de:09161:328";"de:09161:328";"IN, Humboldtstraße";"48,75713";"11,40046";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"188";"Q";"de:09161:328:0:99";"de:09161:328";"99";"48,75713";"11,40046";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"189";"S";"de:09161:331";"de:09161:331";"IN, Hundsbergerstraße";"48,72943";"11,40927";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"190";"Q";"de:09161:331:0:1";"de:09161:331";"1";"48,72943";"11,40945";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"191";"Q";"de:09161:331:0:2";"de:09161:331";"2";"48,72943";"11,40911";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"192";"S";"de:09161:353";"de:09161:353";"IN, Karlshulder Straße";"48,72315";"11,42402";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"193";"Q";"de:09161:353:0:1";"de:09161:353";"1";"48,72313";"11,42399";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"194";"Q";"de:09161:353:0:10";"de:09161:353";"10";"48,72239";"11,42048";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"195";"Q";"de:09161:353:0:2";"de:09161:353";"2";"48,72317";"11,42405";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"196";"Q";"de:09161:353:0:20";"de:09161:353";"20";"48,72228";"11,42058";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"197";"S";"de:09161:4";"de:09161:4";"IN, Weiherstraße";"48,71536";"11,3725";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"198";"Q";"de:09161:4:0:1";"de:09161:4";"1";"48,71509";"11,37273";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"199";"Q";"de:09161:4:0:2";"de:09161:4";"2";"48,71559";"11,37233";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"200";"S";"de:09161:41";"de:09161:41";"IN, Am Hasenbergl";"48,70989";"11,40042";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"201";"Q";"de:09161:41:0:1";"de:09161:41";"1";"48,71004";"11,40047";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"202";"Q";"de:09161:41:0:2";"de:09161:41";"2";"48,70974";"11,40031";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"203";"S";"de:09161:442";"de:09161:442";"IN, Langgasse";"48,73838";"11,41514";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"204";"Q";"de:09161:442:0:1";"de:09161:442";"1";"48,73832";"11,41508";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"205";"Q";"de:09161:442:0:2";"de:09161:442";"2";"48,73844";"11,41522";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"206";"S";"de:09161:4438";"de:09161:4438";"IN, Isaak-Newton-Straße";"48,7835";"11,47615";"09161000";"Ingolstadt";"-";"-";"Served";"Unknown";"";"BEG";"-";"-";"-"
"207";"Q";"de:09161:4438:0:1";"de:09161:4438";"99";"48,78353";"11,47599";"00000000";"-";"-";"-";"Unknown";"Unknown";"99";"BEG";"-";"-";"-"
"208";"Q";"de:09161:4438:0:2";"de:09161:4438";"2";"48,78344";"11,47631";"00000000";"-";"-";"-";"Unknown";"Unknown";"2";"BEG";"-";"-";"-"
"209";"S";"de:09161:4492";"de:09161:4492";"IN, Aubürgerstraße";"48,73093";"11,4414";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"210";"Q";"de:09161:4492:0:1";"de:09161:4492";"1";"48,73089";"11,44141";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"211";"Q";"de:09161:4492:0:2";"de:09161:4492";"2";"48,73096";"11,4414";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"212";"Q";"de:09161:738:0:10";"de:09161:4492";"10";"48,73221";"11,44121";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"213";"Q";"de:09161:738:0:20";"de:09161:4492";"20";"48,73231";"11,44121";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"214";"S";"de:09161:45";"de:09161:45";"IN, Am Neubruch";"48,76871";"11,49064";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"215";"Q";"de:09161:45:0:1";"de:09161:45";"1";"48,7687";"11,48952";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"216";"Q";"de:09161:45:0:2";"de:09161:45";"2";"48,7687";"11,49175";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"217";"S";"de:09161:46";"de:09161:46";"IN, Am Pulverl";"48,74078";"11,41956";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"218";"Q";"de:09161:46:0:1";"de:09161:46";"1";"48,74067";"11,41947";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"219";"Q";"de:09161:46:0:2";"de:09161:46";"2";"48,7409";"11,41965";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"220";"S";"de:09161:465";"de:09161:465";"IN, Stargarder Straße";"48,76067";"11,44195";"09161000";"Ingolstadt";"-";"-";"Served";"Unknown";"";"BEG";"-";"-";"-"
"221";"Q";"de:09161:465:0:1";"de:09161:465";"1";"48,76067";"11,44195";"00000000";"-";"-";"-";"Unknown";"Unknown";"1";"BEG";"-";"-";"-"
"222";"S";"de:09161:468";"de:09161:468";"IN, Linnestraße";"48,76002";"11,40948";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"223";"Q";"de:09161:468:0:1";"de:09161:468";"1";"48,76019";"11,40962";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"224";"Q";"de:09161:468:0:2";"de:09161:468";"2";"48,75987";"11,40932";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"225";"S";"de:09161:473";"de:09161:473";"Mailing, Schule";"48,77254";"11,48102";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"226";"Q";"de:09161:473:0:1";"de:09161:473";"1";"48,77248";"11,48086";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"227";"Q";"de:09161:473:0:2";"de:09161:473";"2";"48,77261";"11,48112";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"228";"S";"de:09161:505";"de:09161:505";"IN, Marienplatz";"48,76969";"11,47145";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"229";"Q";"de:09161:505:0:1";"de:09161:505";"1";"48,76961";"11,47102";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"230";"Q";"de:09161:505:0:2";"de:09161:505";"2";"48,76976";"11,47182";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"231";"S";"de:09161:508";"de:09161:508";"IN, Martin-Hemm-Straße";"48,73436";"11,44291";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"232";"Q";"de:09161:508:0:99";"de:09161:508";"99";"48,73436";"11,44297";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"233";"S";"de:09161:51";"de:09161:51";"IN, Am Sunder";"48,71799";"11,42408";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"234";"Q";"de:09161:51:0:1";"de:09161:51";"1";"48,71819";"11,42441";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"235";"Q";"de:09161:51:0:10";"de:09161:51";"10";"48,71737";"11,42328";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"236";"Q";"de:09161:51:0:2";"de:09161:51";"2";"48,71778";"11,42374";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"237";"Q";"de:09161:51:0:20";"de:09161:51";"20";"48,7173";"11,42335";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"238";"S";"de:09161:512";"de:09161:512";"IN, Maximilianstraße";"48,7431";"11,42759";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"239";"Q";"de:09161:512:0:1";"de:09161:512";"1";"48,74311";"11,42786";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"240";"Q";"de:09161:512:0:10";"de:09161:512";"10";"48,74324";"11,42511";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"241";"Q";"de:09161:512:0:2";"de:09161:512";"2";"48,74308";"11,42733";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"242";"S";"de:09161:519";"de:09161:519";"IN, Messerschmittstraße";"48,74772";"11,46472";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"243";"Q";"de:09161:519:0:1";"de:09161:519";"1";"48,74766";"11,46463";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"244";"Q";"de:09161:519:0:2";"de:09161:519";"2";"48,74776";"11,46479";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"245";"S";"de:09161:527";"de:09161:527";"IN, Müllverwertungsanlage";"48,76586";"11,49103";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"246";"Q";"de:09161:527:0:99";"de:09161:527";"99";"48,76586";"11,49102";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"247";"S";"de:09161:562";"de:09161:562";"IN, Oberstimmer Straße";"48,71064";"11,40389";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"248";"Q";"de:09161:562:0:1";"de:09161:562";"1";"48,71065";"11,40381";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"249";"Q";"de:09161:562:0:2";"de:09161:562";"2";"48,71062";"11,40397";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"250";"S";"de:09161:564";"de:09161:564";"IN, Osnabrücker Straße";"48,73619";"11,4306";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"251";"Q";"de:09161:564:0:2";"de:09161:564";"2";"48,73618";"11,43059";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"252";"S";"de:09161:566";"de:09161:566";"IN, Ostfriedhof";"48,76795";"11,47577";"09161000";"Ingolstadt";"";"";"Unserved";"InOrder";"";"BEG";"-";"";""
"253";"S";"de:09161:580";"de:09161:580";"IN, Peter-Steuart-Heim";"48,77705";"11,40171";"09161000";"Ingolstadt";"-";"-";"Served";"Unknown";"";"BEG";"-";"-";"-"
"254";"Q";"de:09161:580:0:1";"de:09161:580";"1";"48,77692";"11,40169";"00000000";"-";"-";"-";"Unknown";"Unknown";"1";"BEG";"-";"-";"-"
"255";"Q";"de:09161:580:0:2";"de:09161:580";"2";"48,77716";"11,40171";"00000000";"-";"-";"-";"Unknown";"Unknown";"2";"BEG";"-";"-";"-"
"256";"S";"de:09161:581";"de:09161:581";"IN, Pettenkoferstraße";"48,75616";"11,44419";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"257";"Q";"de:09161:581:0:1";"de:09161:581";"1";"48,75571";"11,44374";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"258";"Q";"de:09161:581:0:10";"de:09161:581";"10";"48,75663";"11,44407";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"259";"Q";"de:09161:581:0:2";"de:09161:581";"2";"48,7556";"11,4436";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"260";"Q";"de:09161:581:0:20";"de:09161:581";"20";"48,75627";"11,44535";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"261";"S";"de:09161:613";"de:09161:613";"IN, Regensburger Straße";"48,76859";"11,45314";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"262";"Q";"de:09161:613:0:1";"de:09161:613";"1";"48,76867";"11,45369";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"263";"Q";"de:09161:613:0:10";"de:09161:613";"10";"48,76833";"11,45252";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"264";"Q";"de:09161:613:0:2";"de:09161:613";"2";"48,76866";"11,4534";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"265";"Q";"de:09161:613:0:20";"de:09161:613";"20";"48,76868";"11,45302";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"266";"S";"de:09161:643";"de:09161:643";"IN, Schellingstraße";"48,76907";"11,46413";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"267";"Q";"de:09161:643:0:1";"de:09161:643";"1";"48,76912";"11,46485";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"268";"Q";"de:09161:643:0:2";"de:09161:643";"2";"48,769";"11,46346";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"269";"S";"de:09161:644";"de:09161:644";"IN, Schergweg";"48,72268";"11,40208";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"270";"Q";"de:09161:644:0:1";"de:09161:644";"1";"48,72267";"11,40213";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"271";"Q";"de:09161:644:0:2";"de:09161:644";"2";"48,72271";"11,40204";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"272";"S";"de:09161:652";"de:09161:652";"IN, Schrobenhausener Straße";"48,74121";"11,41409";"09161000";"Ingolstadt";"-";"-";"Served";"Unknown";"";"BEG";"-";"-";"-"
"273";"Q";"de:09161:652:0:1";"de:09161:652";"1";"48,74134";"11,41446";"00000000";"-";"-";"-";"Unknown";"Unknown";"1";"BEG";"-";"-";"-"
"274";"Q";"de:09161:652:0:2";"de:09161:652";"2";"48,74158";"11,41543";"00000000";"-";"-";"-";"Unknown";"Unknown";"2";"BEG";"-";"-";"-"
"275";"Q";"de:09161:652:0:3";"de:09161:652";"3";"48,74089";"11,413";"00000000";"-";"-";"-";"Unknown";"Unknown";"3";"BEG";"-";"-";"-"
"276";"Q";"de:09161:652:0:4";"de:09161:652";"4";"48,74097";"11,41331";"00000000";"-";"-";"-";"Unknown";"Unknown";"4";"BEG";"-";"-";"-"
"277";"S";"de:09161:668";"de:09161:668";"Seehof";"48,715";"11,42246";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"278";"Q";"de:09161:668:0:1";"de:09161:668";"1";"48,71461";"11,42219";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"279";"Q";"de:09161:668:0:10";"de:09161:668";"10";"48,71409";"11,42136";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"280";"Q";"de:09161:668:0:2";"de:09161:668";"2";"48,71538";"11,42274";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"281";"Q";"de:09161:668:0:20";"de:09161:668";"20";"48,71401";"11,42379";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"282";"S";"de:09161:671";"de:09161:671";"IN, Seidelbaststraße";"48,77108";"11,47702";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"283";"Q";"de:09161:671:0:1";"de:09161:671";"1";"48,77105";"11,47687";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"284";"Q";"de:09161:671:0:2";"de:09161:671";"2";"48,7711";"11,47715";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"285";"S";"de:09161:676";"de:09161:676";"IN, Spitalwaldstraße";"48,7263";"11,4087";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"286";"Q";"de:09161:676:0:1";"de:09161:676";"1";"48,72632";"11,40895";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"287";"Q";"de:09161:676:0:2";"de:09161:676";"2";"48,72628";"11,40843";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"288";"S";"de:09161:680";"de:09161:680";"IN, St.-Martins-Platz";"48,77243";"11,48887";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"289";"Q";"de:09161:680:0:10";"de:09161:680";"10";"48,77352";"11,48886";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"290";"Q";"de:09161:680:0:2";"de:09161:680";"2";"48,77249";"11,489";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"291";"Q";"de:09161:680:0:20";"de:09161:680";"20";"48,77357";"11,48791";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"292";"Q";"de:09161:680:0:4";"de:09161:680";"4";"48,7724";"11,48873";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"293";"S";"de:09161:709";"de:09161:709";"IN, Tassilostraße";"48,74604";"11,45223";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"294";"Q";"de:09161:709:0:1";"de:09161:709";"1";"48,74601";"11,45219";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"295";"Q";"de:09161:709:0:2";"de:09161:709";"2";"48,74607";"11,4522";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"296";"S";"de:09161:718";"de:09161:718";"IN, Telemannstraße";"48,77106";"11,41373";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"297";"Q";"de:09161:718:0:1";"de:09161:718";"1";"48,77136";"11,41353";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"298";"Q";"de:09161:718:0:2";"de:09161:718";"2";"48,77072";"11,41397";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"299";"S";"de:09161:720";"de:09161:720";"IN, Theodor-Heuss-Brücke";"48,77937";"11,43531";"09161000";"Ingolstadt";"-";"-";"Served";"Unknown";"";"BEG";"-";"-";"-"
"300";"Q";"de:09161:720:0:1";"de:09161:720";"1";"48,77942";"11,43535";"00000000";"-";"-";"-";"Unknown";"Unknown";"1";"BEG";"-";"-";"-"
"301";"Q";"de:09161:720:0:2";"de:09161:720";"2";"48,77928";"11,43525";"00000000";"-";"-";"-";"Unknown";"Unknown";"2";"BEG";"-";"-";"-"
"302";"S";"de:09161:723";"de:09161:723";"IN, Ungernederstraße";"48,77634";"11,40815";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"303";"Q";"de:09161:723:0:1";"de:09161:723";"1";"48,77673";"11,40736";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"304";"Q";"de:09161:723:0:2";"de:09161:723";"2";"48,77591";"11,40888";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"305";"S";"de:09161:725";"de:09161:725";"IN, Unteranger";"48,7211";"11,43682";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"306";"Q";"de:09161:725:0:1";"de:09161:725";"1";"48,72133";"11,43751";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"307";"Q";"de:09161:725:0:2";"de:09161:725";"2";"48,72084";"11,43612";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"308";"S";"de:09161:7329";"de:09161:7329";"IN, Schröplerstraße";"48,74824";"11,44723";"09161000";"Ingolstadt";"";"";"Served";"InOrder";"";"BEG";"-";"";""
"309";"Q";"de:09161:655:0:10";"de:09161:7329";"10";"48,74808";"11,44757";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"310";"Q";"de:09161:7329:0:1";"de:09161:7329";"1";"48,74818";"11,44725";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"311";"Q";"de:09161:7329:0:2";"de:09161:7329";"2";"48,7483";"11,44723";"00000000";"-";"-";"-";"Served";"InOrder";"";"BEG";"-";"-";"-"
"312";"Q";"de:09161:7329:0:20";"de:09161:7329";"20";"48,74805";"11,44767";"00000000";"-";"-";"-";"Unserved";"InOrder";"";"BEG";"-";"-";"-"
"313";"S";"de:09161:7416";"de:09161:7416";"IN, Sportzentrum Nordost";"48,7648";"11,45827";"09161000";"Ingolstadt";"-";"-";"Served";"Unknown";"";"BEG";"-";"-";"-"
"314";"Q";"de:09161:7416:0:1";"de:09161:7416";"99";"48,76479";"11,45827";"00000000";"-";"-";"-";"Unknown";"Unknown";"99";"BEG";"-";"-";"-"
"315";"S";"de:09161:7417";"de:09161:7417";"Etting, Schulbus";"48,80363";"11,40329";"09161000";"Ingolstadt";"-";"-";"Served";"Unknown";"";"BEG";"-";"-";"-"
"316";"Q";"de:09161:7417:0:1";"de:09161:7417";"99";"48,80363";"11,4033";"00000000";"-";"-";"-";"Unknown";"Unknown";"99";"BEG";"-";"-";"-"
